url,comment,language,label
https://github.com/hyphanet/fred/blob/e80acab74cff39b357c97caf98dbeebea8001db5/test/freenet/client/filter/PNGFilterTest.java#L85-L89,"NOT PASS  { ""./png/broken/plte_empty.png"", false }, //
 NOT PASS  { ""./png/broken/private_compression_method.png"", false }, //
 NOT PASS  { ""./png/broken/offs_unit_specifier.png"", false }, //
 NOT PASS  { ""./png/broken/plte_length_mod_three.png"", false }, //
 NOT PASS  { ""./png/broken/multiple_offs.png"", false }, //",Java,SATD
https://github.com/hyphanet/fred/blob/e80acab74cff39b357c97caf98dbeebea8001db5/test/freenet/client/filter/PNGFilterTest.java#L91-L94,"NOT PASS  { ""./png/broken/missing_plte.png"", false }, //
 NOT PASS  { ""./png/broken/splt_sample_depth.png"", false }, //
 NOT PASS  { ""./png/broken/multiple_pcal.png"", false }, //
 NOT PASS  { ""./png/broken/plte_in_grayscale.png"", false }, //",Java,SATD
https://github.com/hyphanet/fred/blob/7aea306656e2c6da9666ed11a4649043cd7e8199/src/freenet/clients/fcp/FCPConnectionInputHandler.java#L120,FIXME tidy up - coalesce with above and below try { } catch (MIE) {}'s?,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/client/async/ClientGetter.java#L196-L198,"FIXME synchronization is probably unnecessary.
 But we DEFINITELY do not want to synchronize while calling currentState.schedule(),
 which can call onSuccess and thereby almost anything.",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/client/async/ClientGetter.java#L742,FIXME not persisting binary blob stuff - any stream won't survive shutdown...,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/client/async/ClientGetter.java#L947-L949,"Ignore.
 FIXME implement when implement clearCooldown().
 It means everything that can be started has been started.",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/client/async/ClientGetter.java#L958,Ignore for now. FIXME.,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/client/async/SingleFileFetcher.java#L99-L105,"* Create a new SingleFileFetcher and register self.
	 * Called when following a redirect, or direct from ClientGet.
	 * FIXME: Many times where this is called internally we might be better off using a copy constructor?
	 * @param topCompatibilityMode
	 * @param topDontCompress
	 * @param hasInitialMetadata",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/client/async/SingleFileFetcher.java#L682-L684,"FIXME do we want to allow redirects to USKs?
 Without redirects to USKs, all SSK and CHKs are static.
 This may be a desirable property.",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/client/async/SingleFileFetcher.java#L839-L840,"FIXME arguable archive data is ""temporary"", but
 this will use ctx.maxOutputLength",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/client/async/SingleFileFetcher.java#L904,FIXME not strictly correct and unnecessary - archive size already checked against ctx.max*Length inside SingleFileFetcher,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/client/async/SingleFileFetcher.java#L1051-L1054,"does matter only on pre-1255 keys (1255 keys have top block sizes)
 FIXME would save at most few tics on decompression
 and block allocation;
 To be effective should try guess minimal possible size earlier by the number of segments",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/client/async/SingleFileFetcher.java#L1087,"FIXME: Pass an InputStream here, and save ourselves a Bucket",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/ConnectionsToadlet.java#L255,FIXME! We need some nice images,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/ConnectionsToadlet.java#L499,FIXME Fix O(n^2): Use Arrays.binarySearch or use a TreeMap.,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/ConnectionsToadlet.java#L530,"@todo: add ""show these"" link",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/ConnectionsToadlet.java#L533,"@todo: add ""hide these"" link",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/ConnectionsToadlet.java#L535,@todo: change css class?,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/ConnectionsToadlet.java#L655,FIXME: Layering violation. Ideally DarknetPeerNode would do this check.,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/ConnectionsToadlet.java#L698-L699,"Split the references string, because the peers are added individually
 FIXME split by lines at this point rather than in addNewNode would be more efficient",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/ConnectionsToadlet.java#L719-L720,"Try appending it - don't add a newline.
 This will make broken refs work sometimes.",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/ConnectionsToadlet.java#L868,FIXME better way to deal with this sort of thing???,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/ConnectionsToadlet.java#L1032,FIXME,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L124,FIXME make this configurable (or get rid of prefetch support),Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L174,Horrible hack needed for GWT as it relies on document.write() which is not supported in xhtml,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L195,FIXME: is this safe? See bug #131,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L214,"FIXME Or false, false? Or true, true? We don't have filter for rss/atom anyway, so it will be useless - only more confusion and clicking for user. When we *will* have one, we can just get rid of this warning page.",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L281-L282,"FIXME catch IOException here and tell the user there is a problem instead of just closing the connection.
 Currently there is no way to tell the difference between an IOE caused by the connection to the client and an internal one, we just close the connection in both cases.",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L428-L431,"* Does the first 512 bytes of the data contain anything that Firefox might regard as RSS?
	 * This is a horrible evil hack; we shouldn't be doing blacklisting, we should be doing whitelisting.
	 * REDFLAG Expect future security issues!
	 * @throws IOException",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L440,FIXME Fortunately firefox doesn't detect RSS in UTF16 etc ... yet,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L542,TODO (pre-build 1045 url format) remove when obsolete,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L631,"FIXME Maybe we should do this randomly, but since it's a DoS protection (in an obscure feature), if so we should do it in constant space!",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L975,close enough - FIXME probably should depend on status code,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L1004,"TODO: parse the Forwarded header, too. Skipped here to reduce the scope.",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L1074,FIXME we do something similar in the GenericFilterCallback thingy?,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L1117,FIXME how to change these on the fly when the interface language is changed?,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/FProxyToadlet.java#L1312-L1313,"FIXME are MBytes and co valid? if so, we need to adjust the values and
 return always bytes",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/SessionManager.java#L77-L85,"FIXME: The new constructor was written at 2010-11-15. Uncomment the following safety check after we gave plugins some time to migrate
	if(myCookiePath.getPath().equals(""/""))
		throw new IllegalArgumentException(""Illegal cookie path '/'. You should use the constructor which allows the specification"" +
			""of a namespace for using the global path."");
 TODO: Add further checks. 
mCookieDomain = myCookieDomain;",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/SessionManager.java#L392-L400,"*
	 * Garbage-collects any expired sessions. Must be called before client-inteface functions do anything which relies on the existence a session,
	 * that is: creating sessions, using sessions or checking whether sessions exist.
	 * 
	 * FIXME: Before putting the session manager into fred, write a thread which periodically garbage collects old sessions - currently, sessions
	 * will only be garbage collected if any client continues using the SessiomManager
	 * 
	 * @param time The current time.",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/clients/http/SessionManager.java#L407,FIXME: Execute every few hours only.,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/io/NetworkInterface.java#L101,FIXME make configurable,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/node/NodeDispatcher.java#L402-L403,"FIXME remove, dirty logs.
 FIXME add a useralert?",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/node/NodeDispatcher.java#L458-L460,"FIXME check probablyInStore and if not, we can handle it inline.
 This and DatastoreChecker require that method be implemented...
 For now just handle everything on the thread...",Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/node/NodeDispatcher.java#L575,SSKs don't fix bwlimitDelayTime so shouldn't be accepted when overloaded.,Java,SATD
https://github.com/hyphanet/fred/blob/177fcd7700d41c40fa08179d20894130bfb57c36/src/freenet/node/NodeDispatcher.java#L620,FIXME validate,Java,SATD
https://github.com/hyphanet/fred/blob/24fb0776467a9dc7c35457e8dbe1f070d51755f3/src/freenet/clients/http/ConnectionsToadlet.java#L255,FIXME! We need some nice images,Java,SATD
https://github.com/hyphanet/fred/blob/24fb0776467a9dc7c35457e8dbe1f070d51755f3/src/freenet/clients/http/ConnectionsToadlet.java#L499,FIXME Fix O(n^2): Use Arrays.binarySearch or use a TreeMap.,Java,SATD
https://github.com/hyphanet/fred/blob/24fb0776467a9dc7c35457e8dbe1f070d51755f3/src/freenet/clients/http/ConnectionsToadlet.java#L530,"@todo: add ""show these"" link",Java,SATD
https://github.com/hyphanet/fred/blob/24fb0776467a9dc7c35457e8dbe1f070d51755f3/src/freenet/clients/http/ConnectionsToadlet.java#L533,"@todo: add ""hide these"" link",Java,SATD
https://github.com/hyphanet/fred/blob/24fb0776467a9dc7c35457e8dbe1f070d51755f3/src/freenet/clients/http/ConnectionsToadlet.java#L535,@todo: change css class?,Java,SATD
https://github.com/hyphanet/fred/blob/24fb0776467a9dc7c35457e8dbe1f070d51755f3/src/freenet/clients/http/ConnectionsToadlet.java#L655,FIXME: Layering violation. Ideally DarknetPeerNode would do this check.,Java,SATD
https://github.com/hyphanet/fred/blob/24fb0776467a9dc7c35457e8dbe1f070d51755f3/src/freenet/clients/http/ConnectionsToadlet.java#L698-L699,"Split the references string, because the peers are added individually
 FIXME split by lines at this point rather than in addNewNode would be more efficient",Java,SATD
https://github.com/hyphanet/fred/blob/24fb0776467a9dc7c35457e8dbe1f070d51755f3/src/freenet/clients/http/ConnectionsToadlet.java#L719-L720,"Try appending it - don't add a newline.
 This will make broken refs work sometimes.",Java,SATD
https://github.com/hyphanet/fred/blob/24fb0776467a9dc7c35457e8dbe1f070d51755f3/src/freenet/clients/http/ConnectionsToadlet.java#L868,FIXME better way to deal with this sort of thing???,Java,SATD
https://github.com/hyphanet/fred/blob/24fb0776467a9dc7c35457e8dbe1f070d51755f3/src/freenet/clients/http/ConnectionsToadlet.java#L1032,FIXME,Java,SATD
https://github.com/hyphanet/fred/blob/24fb0776467a9dc7c35457e8dbe1f070d51755f3/src/freenet/io/NetworkInterface.java#L101,FIXME make configurable,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L126,TODO: sync ?,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L198,FIXME use a BooleanLastTrueTracker. Be careful as isRoutable() depends on more than this flag!,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L229-L230,"* Semi-unique ID used to help in mapping the network (see the code that uses it). Note this is for diagnostic
	* purposes only and should be removed along with the code that uses it eventually - FIXME",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L270,* FIXME: Used by the N2NChat plugin because the getter is protected!,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L905,Hack for two nodes on the same IP that can't talk over inet for routing reasons,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L1480,FIXME proper multi-homing support!,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L1552,For now. FIXME try it with a lower probability when we're sure that the packet-deltas mechanisms works.,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L1660-L1662,"Can't cancel yet can't send, something seriously wrong.
 Treat as fatal timeout as probably their fault.
 FIXME: We have already waited more than the no-messages timeout, but should we wait that period again???",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L1874,FIXME?,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L2001,FIXME: It looks like bogusNoderef will just be set to false a few lines later...,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L2026,"FIXME this shouldn't happen, does it?",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L2189,FIXME any way to reduce locking here?,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L2425,FIXME should this be urgent if IPs change? Dunno.,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L2560,"XXX should we trigger changedAnything on *any* change, or on just *addition* of new addresses",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L2907-L2912,"Separate, mandatory backoff mechanism for when nodes are consistently sending unexpected soft rejects.
 E.g. when load management predicts GUARANTEED and yet we are rejected.
 This can happens when the peer's view of how many of our requests are running is different to our view.
 But there has not been a timeout, so we haven't called fatalTimeout() and reconnected.
 FIXME 3 different kinds of backoff? Can we get rid of some???",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L3199,FIXME do we need this?,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L3750,FIXME maybe the authenticator should be shorter than 32 bytes to save memory?,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L3953-L3958,"*
	 * Get a single address to send a handshake to.
	 * The current code doesn't work well with multiple simulataneous handshakes.
	 * Alternates between valid values.
	 * (FIXME!)",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L4058-L4066,"*
	 * A method to be called after completing a handshake to send the
	 * newly connected peer, as a differential node reference, the
	 * parts of our node reference not needed for handshake.
	 * Should only be called by completedHandshake() after we're happy
	 * with the connection
	 * 
	 * FIXME this should be sent when our noderef changes.",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L4112-L4113,"Clock generally has 20ms granularity or better, right?
 FIXME determine the clock granularity.",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L4128-L4131,"RFC 2988 specifies a 1 second minimum RTT, mostly due to legacy issues,
 but given that Freenet is mostly used on very slow upstream links, it 
 probably makes sense for us too for now, to avoid excessive retransmits.
 FIXME !!!",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L4232,TODO: reimplement with a bit field to spare memory,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L4382-L4383,"FIXME add LOW_CAPACITY/BROKEN. Set this when the published capacity is way below the median.
 FIXME will need to calculate the median first!",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L4410-L4415,"FIXME the counter is a quick hack to ensure that the original ordering is preserved
 even after failures (transfer failures, backoffs).
 The real solution, which would likely result in simpler code as well as saving 
 a thread, is to make the wait loop in RequestSender asynchronous i.e. to not
 block at all there, but process the waiters in order in a callback when we get
 such a failure.",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L4530-L4532,"Always wake up.
 Whether it's a backoff or a disconnect, we probably want to add another peer.
 FIXME get rid of parameter.",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L4752,FIXME OPTIMISATION: arrange for empty stack trace,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L4788-L4789,"FIXME better to use LRUMap?
 Would need to update it to use Iterator and other modern APIs in values(), and creating two objects here isn't THAT expensive on modern VMs...",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L4907,"FIXME maybe wait a bit, check the other side's version first???",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L4930-L4931,"FIXME on capacity changing so that we should add another node???
 FIXME on backoff so that we should add another node???",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L5192-L5193,"FIXME implement! For now we just disconnect (no-op).
 A proper implementation requires new messages.",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L5307,FIXME move this to PacketFormat eventually.,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L5315,FIXME condition necessary???,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L5395,FIXME possible?,Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L5456-L5457,"FIXME consider limiting the individual dependencies. 
 Not clear whether that would actually improve protection against DoS, given that transfer failures happen naturally anyway.",Java,SATD
https://github.com/hyphanet/fred/blob/0df4cb302cf4f7e9c5abf1d54c8ee4b75b1858c0/src/freenet/node/PeerNode.java#L5572-L5593,"* After 5 consecutive GUARANTEED soft rejections, we enter mandatory backoff.
	 * The reason why we don't immediately enter mandatory backoff is as follows:
	 * PROBLEM: Requests could have completed between the time when the request 
	 * was rejected and now.
	 * SOLUTION A: Tracking all possible requests which completed since the 
	 * request was sent. CON: This would be rather complex, and I'm not sure
	 * how well it would work when there are many requests in flight; would it
	 * even be possible without stopping sending requests after some arbitrary
	 * threshold? We might need a time element, and would probably need parameters...
	 * SOLUTION B: Enforcing a hard peer limit on both sides, as opposed to 
	 * accepting a request if the *current* usage, without the new request, is 
	 * over the limit. CON: This would break fairness between request types.
	 * 
	 * Of course, the problem with just using a counter is it may need to be 
	 * changed frequently ... FIXME create a better solution!
	 *
	 * Fortunately, this is pretty rare. It happens when e.g. we send an SSK,
	 * then we send a CHK, the messages are reordered and the CHK is accepted,
	 * and then the SSK is rejected. Both were GUARANTEED because if they 
	 * are accepted in order, thanks to the mechanism referred to in solution B,
	 * they will both be accepted.",Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L126,TODO: sync ?,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L198,FIXME use a BooleanLastTrueTracker. Be careful as isRoutable() depends on more than this flag!,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L229-L230,"* Semi-unique ID used to help in mapping the network (see the code that uses it). Note this is for diagnostic
	* purposes only and should be removed along with the code that uses it eventually - FIXME",Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L270,* FIXME: Used by the N2NChat plugin because the getter is protected!,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L902,Hack for two nodes on the same IP that can't talk over inet for routing reasons,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L1477,FIXME proper multi-homing support!,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L1549,For now. FIXME try it with a lower probability when we're sure that the packet-deltas mechanisms works.,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L1657-L1659,"Can't cancel yet can't send, something seriously wrong.
 Treat as fatal timeout as probably their fault.
 FIXME: We have already waited more than the no-messages timeout, but should we wait that period again???",Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L1871,FIXME?,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L1998,FIXME: It looks like bogusNoderef will just be set to false a few lines later...,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L2023,"FIXME this shouldn't happen, does it?",Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L2186,FIXME any way to reduce locking here?,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L2422,FIXME should this be urgent if IPs change? Dunno.,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L2557,"XXX should we trigger changedAnything on *any* change, or on just *addition* of new addresses",Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L2904-L2909,"Separate, mandatory backoff mechanism for when nodes are consistently sending unexpected soft rejects.
 E.g. when load management predicts GUARANTEED and yet we are rejected.
 This can happens when the peer's view of how many of our requests are running is different to our view.
 But there has not been a timeout, so we haven't called fatalTimeout() and reconnected.
 FIXME 3 different kinds of backoff? Can we get rid of some???",Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L3196,FIXME do we need this?,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L3747,FIXME maybe the authenticator should be shorter than 32 bytes to save memory?,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L3950-L3955,"*
	 * Get a single address to send a handshake to.
	 * The current code doesn't work well with multiple simulataneous handshakes.
	 * Alternates between valid values.
	 * (FIXME!)",Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L4055-L4063,"*
	 * A method to be called after completing a handshake to send the
	 * newly connected peer, as a differential node reference, the
	 * parts of our node reference not needed for handshake.
	 * Should only be called by completedHandshake() after we're happy
	 * with the connection
	 * 
	 * FIXME this should be sent when our noderef changes.",Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L4109-L4110,"Clock generally has 20ms granularity or better, right?
 FIXME determine the clock granularity.",Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L4125-L4128,"RFC 2988 specifies a 1 second minimum RTT, mostly due to legacy issues,
 but given that Freenet is mostly used on very slow upstream links, it 
 probably makes sense for us too for now, to avoid excessive retransmits.
 FIXME !!!",Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L4229,TODO: reimplement with a bit field to spare memory,Java,SATD
https://github.com/hyphanet/fred/blob/fa08513f81eccdfa271ad07bd19416c480e44325/src/freenet/node/PeerNode.java#L4379-L4380,"FIXME add LOW_CAPACITY/BROKEN. Set this when the published capacity is way below the median.
 FIXME will need to calculate the median first!",Java,SATD
